Date,Product_ID,Product_Name,Category,Warehouse,Supplier,Current_Stock,Reorder_Point,Safety_Stock,Lead_Time_Days,Units_Sold,Unit_Price,Promotion,Holiday,Season,Supplier_Reliability
2025-04-01,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3590.0,2550.0,1050,10.0,163,8,No,No,Summer,0.78
2025-04-02,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3395.0,2550.0,1050,10.0,195,8,Yes,No,Summer,0.78
2025-04-03,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3235.0,2550.0,1050,10.0,160,8,No,No,Summer,0.78
2025-04-04,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2989.0,2550.0,1050,10.0,246,8,Yes,No,Summer,0.78
2025-04-05,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,,2550.0,1050,10.0,176,8,No,No,Summer,0.78
2025-04-06,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2641.0,2550.0,1050,10.0,172,8,No,No,Summer,0.78
2025-04-07,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2519.0,2550.0,1050,10.0,122,8,No,No,Summer,0.78
2025-04-08,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2347.0,2550.0,1050,10.0,172,8,No,No,Summer,0.78
2025-04-09,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,,2202.0,2550.0,1050,10.0,145,8,No,No,Summer,0.78
2025-04-10,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2025.0,2550.0,1050,10.0,177,8,No,No,Summer,0.78
2025-04-11,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1847.0,2550.0,1050,10.0,178,8,No,No,Summer,0.78
2025-04-12,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1612.0,2550.0,1050,,235,8,Yes,No,Summer,
2025-04-13,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1442.0,2550.0,1050,10.0,170,8,No,No,Summer,0.78
2025-04-14,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1289.0,2550.0,1050,10.0,153,8,No,No,Summer,0.78
2025-04-15,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1164.0,2550.0,1050,10.0,125,8,No,No,Summer,0.78
2025-04-16,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,984.0,2550.0,1050,10.0,180,8,Yes,No,Summer,0.78
2025-04-17,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,4043.0,2550.0,1050,10.0,122,8,No,No,Summer,0.78
2025-04-18,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3912.0,2550.0,1050,10.0,131,8,,No,Summer,0.78
2025-04-19,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3751.0,2550.0,1050,10.0,161,8,No,No,Summer,0.78
2025-04-20,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3566.0,2550.0,1050,10.0,185,8,No,No,Summer,0.78
2025-04-21,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3411.0,2550.0,1050,10.0,155,8,No,No,Summer,0.78
2025-04-22,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3291.0,2550.0,1050,10.0,120,8,No,No,Summer,0.78
2025-04-23,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3157.0,2550.0,1050,10.0,134,8,No,No,Summer,0.78
2025-04-24,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3011.0,2550.0,1050,10.0,146,8,No,No,Summer,0.78
2025-04-25,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2852.0,2550.0,1050,10.0,159,8,No,No,Summer,0.78
2025-04-26,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2668.0,2550.0,1050,10.0,184,8,No,No,Summer,0.78
2025-04-27,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2486.0,2550.0,1050,10.0,182,8,No,No,Summer,0.78
2025-04-28,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,,2550.0,1050,10.0,151,8,No,No,Summer,0.78
2025-04-29,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2191.0,2550.0,1050,,144,8,No,No,Summer,
2025-04-30,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,6785.0,2550.0,1050,10.0,144,8,No,No,Summer,0.78
2025-05-01,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1911.0,2550.0,1050,10.0,136,8,No,No,Summer,0.78
2025-05-02,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1746.0,2550.0,1050,10.0,165,8,Yes,No,Summer,0.78
2025-05-03,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1508.0,2550.0,1050,10.0,238,8,Yes,No,Summer,0.78
2025-05-04,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1311.0,2550.0,1050,10.0,197,8,No,No,Summer,0.78
2025-05-05,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1174.0,2550.0,1050,10.0,137,8,No,No,Summer,0.78
2025-05-06,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1011.0,2550.0,1050,10.0,163,8,No,No,Summer,0.78
2025-05-07,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,822.0,2550.0,1050,10.0,189,8,,No,Summer,
2025-05-08,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,669.0,2550.0,1050,10.0,153,8,No,No,Summer,0.78
2025-05-09,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,,2550.0,1050,,165,8,,No,Summer,0.78
2025-05-10,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3531.0,2550.0,1050,10.0,187,8,No,No,Summer,
2025-05-11,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3370.0,2550.0,1050,10.0,161,8,No,No,Summer,0.78
2025-05-12,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3211.0,2550.0,1050,10.0,159,8,No,No,Summer,0.78
2025-05-13,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,,2550.0,1050,10.0,160,8,No,No,Summer,0.78
2025-05-14,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2905.0,2550.0,1050,10.0,146,8,No,No,Summer,0.78
2025-05-15,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2769.0,2550.0,1050,10.0,136,8,No,No,Summer,0.78
2025-05-16,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2631.0,2550.0,1050,10.0,138,8,No,No,Summer,0.78
2025-05-17,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2440.0,2550.0,1050,10.0,191,8,No,No,Summer,0.78
2025-05-18,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,,2550.0,1050,10.0,171,8,No,No,Summer,0.78
2025-05-19,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2091.0,2550.0,1050,10.0,178,8,No,No,Summer,0.78
2025-05-20,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1929.0,,1050,10.0,162,8,No,No,Summer,0.78
2025-05-21,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1761.0,2550.0,1050,10.0,168,8,No,No,Summer,0.78
2025-05-22,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1615.0,2550.0,1050,,146,8,No,No,Summer,0.78
2025-05-23,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1487.0,2550.0,1050,10.0,128,20,No,No,Summer,0.78
2025-05-24,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1343.0,2550.0,1050,10.0,144,8,No,No,Summer,0.78
2025-05-25,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1172.0,2550.0,1050,,171,8,No,No,Summer,0.78
2025-05-26,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1007.0,2550.0,1050,10.0,165,8,No,No,Summer,0.78
2025-05-27,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,831.0,2550.0,1050,10.0,176,8,No,No,Summer,0.78
2025-05-28,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3955.0,2550.0,1050,10.0,136,8,No,No,Summer,0.78
2025-05-29,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3812.0,,1050,10.0,143,8,No,No,Summer,0.78
2025-05-30,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3633.0,2550.0,1050,10.0,179,8,No,No,Summer,0.78
2025-05-31,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3294.0,2550.0,1050,10.0,339,8,Yes,No,Summer,0.78
2025-06-01,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3057.0,2550.0,1050,10.0,237,8,Yes,No,Monsoon,0.78
2025-06-02,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2929.0,2550.0,1050,10.0,128,8,No,No,Monsoon,
2025-06-03,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2771.0,2550.0,1050,10.0,158,8,No,No,Monsoon,0.78
2025-06-04,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2613.0,2550.0,1050,10.0,158,8,No,No,Monsoon,0.78
2025-06-05,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2374.0,2550.0,1050,10.0,239,8,Yes,No,Monsoon,0.78
2025-06-06,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2226.0,2550.0,1050,10.0,148,8,No,No,Monsoon,0.78
2025-06-07,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2032.0,2550.0,1050,10.0,194,8,No,No,Monsoon,0.78
2025-06-08,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1885.0,2550.0,1050,10.0,147,8,No,No,Monsoon,0.78
2025-06-09,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1723.0,2550.0,1050,10.0,162,8,No,No,Monsoon,0.78
2025-06-10,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1579.0,2550.0,1050,10.0,144,8,No,No,Monsoon,0.78
2025-06-11,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1417.0,2550.0,1050,10.0,162,8,No,No,Monsoon,0.78
2025-06-12,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1240.0,,1050,10.0,177,8,No,No,Monsoon,0.78
2025-06-13,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1106.0,2550.0,1050,10.0,134,8,No,No,Monsoon,0.78
2025-06-14,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,906.0,2550.0,1050,10.0,200,8,No,No,Monsoon,0.78
2025-06-15,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,4061.0,2550.0,1050,10.0,171,8,No,No,Monsoon,0.78
2025-06-16,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3888.0,2550.0,1050,10.0,173,8,No,No,Monsoon,0.78
2025-06-17,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3742.0,2550.0,1050,10.0,146,8,No,No,Monsoon,0.78
2025-06-18,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3573.0,2550.0,1050,10.0,169,8,No,No,Monsoon,0.78
2025-06-19,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3395.0,2550.0,1050,10.0,178,8,No,No,Monsoon,0.78
2025-06-20,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3248.0,2550.0,1050,10.0,147,8,No,No,Monsoon,0.78
2025-06-21,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2990.0,2550.0,1050,10.0,258,8,Yes,No,Monsoon,0.78
2025-06-22,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2842.0,,1050,10.0,148,8,No,No,Monsoon,0.78
2025-06-23,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2668.0,2550.0,1050,10.0,174,8,No,No,Monsoon,0.78
2025-06-24,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2520.0,,1050,10.0,148,8,No,No,Monsoon,0.78
2025-06-25,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2344.0,2550.0,1050,10.0,176,8,,No,Monsoon,0.78
2025-06-26,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,,,1050,10.0,178,8,No,No,Monsoon,0.78
2025-06-27,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1989.0,2550.0,1050,10.0,177,8,Yes,No,Monsoon,
2025-06-28,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1827.0,,1050,10.0,162,8,No,No,Monsoon,0.78
2025-06-29,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,,1670.0,2550.0,1050,10.0,157,8,No,No,Monsoon,0.78
2025-06-30,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1492.0,2550.0,1050,10.0,178,8,Yes,No,Monsoon,0.78
2025-07-01,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1367.0,2550.0,1050,10.0,125,8,,No,Monsoon,0.78
2025-07-02,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1222.0,2550.0,1050,10.0,145,8,No,No,Monsoon,0.78
2025-07-03,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1060.0,2550.0,1050,10.0,162,8,No,No,Monsoon,0.78
2025-07-04,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,932.0,2550.0,1050,10.0,128,8,No,No,Monsoon,0.78
2025-07-05,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3963.0,2550.0,1050,10.0,149,8,No,No,Monsoon,0.78
2025-07-06,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3778.0,2550.0,1050,10.0,185,8,,No,Monsoon,0.78
2025-07-07,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3618.0,2550.0,1050,10.0,160,8,No,No,Monsoon,0.78
2025-07-08,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3450.0,2550.0,1050,10.0,168,8,No,No,Monsoon,0.78
2025-07-09,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3293.0,2550.0,1050,10.0,157,8,No,No,Monsoon,
2025-07-10,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3155.0,2550.0,1050,10.0,138,8,No,No,Monsoon,0.78
2025-07-11,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,,3016.0,2550.0,1050,10.0,139,8,No,No,Monsoon,0.78
2025-07-12,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2827.0,2550.0,1050,10.0,189,8,No,No,Monsoon,0.78
2025-07-13,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2618.0,2550.0,1050,10.0,209,8,No,No,Monsoon,0.78
2025-07-14,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2456.0,2550.0,1050,27.0,162,8,No,No,Monsoon,0.78
2025-07-15,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2283.0,2550.0,1050,10.0,173,8,No,No,Monsoon,0.78
2025-07-16,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2104.0,2550.0,1050,10.0,179,8,No,No,Monsoon,
2025-07-17,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1955.0,2550.0,1050,10.0,149,8,No,No,Monsoon,0.78
2025-07-18,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1793.0,2550.0,1050,10.0,162,8,No,No,Monsoon,
2025-07-19,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1640.0,2550.0,1050,10.0,153,8,No,No,Monsoon,0.78
2025-07-20,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1490.0,2550.0,1050,10.0,150,8,No,No,Monsoon,0.78
2025-07-21,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1315.0,2550.0,1050,10.0,175,8,No,No,Monsoon,0.78
2025-07-22,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1165.0,2550.0,1050,10.0,150,8,No,No,Monsoon,0.78
2025-07-23,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,,2550.0,1050,10.0,164,8,No,No,Monsoon,0.78
2025-07-24,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,879.0,2550.0,1050,10.0,122,8,No,No,Monsoon,0.78
2025-07-25,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,,2550.0,1050,10.0,156,8,No,No,Monsoon,0.78
2025-07-26,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3798.0,2550.0,1050,10.0,169,8,No,No,Monsoon,0.78
2025-07-27,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3607.0,2550.0,1050,10.0,191,8,No,No,Monsoon,0.78
2025-07-28,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3470.0,2550.0,1050,10.0,137,8,No,No,Monsoon,0.78
2025-07-29,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3326.0,2550.0,1050,10.0,144,8,No,No,Monsoon,0.78
2025-07-30,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3205.0,2550.0,1050,10.0,121,8,No,No,Monsoon,0.78
2025-07-31,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3057.0,2550.0,1050,10.0,148,8,No,No,Monsoon,0.78
2025-08-01,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2916.0,2550.0,1050,10.0,141,8,No,No,Monsoon,0.78
2025-08-02,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2718.0,2550.0,1050,10.0,198,8,Yes,No,Monsoon,0.78
2025-08-03,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2552.0,2550.0,1050,10.0,166,8,No,No,Monsoon,0.78
2025-08-04,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2286.0,2550.0,1050,10.0,266,8,Yes,No,Monsoon,0.78
2025-08-05,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2129.0,2550.0,1050,10.0,157,8,No,No,Monsoon,0.78
2025-08-06,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1956.0,2550.0,1050,10.0,173,8,No,No,Monsoon,0.78
2025-08-07,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1800.0,2550.0,1050,10.0,156,8,Yes,No,Monsoon,
2025-08-08,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1645.0,2550.0,1050,10.0,155,8,No,No,Monsoon,0.78
2025-08-09,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1362.0,2550.0,1050,10.0,283,8,Yes,No,Monsoon,0.78
2025-08-10,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1176.0,2550.0,1050,10.0,186,8,No,No,Monsoon,0.78
2025-08-11,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,,1008.0,2550.0,1050,10.0,168,8,No,No,Monsoon,0.78
2025-08-12,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,861.0,2550.0,1050,10.0,147,8,No,No,Monsoon,0.78
2025-08-13,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,4129.0,2550.0,1050,10.0,146,8,No,No,Monsoon,0.78
2025-08-14,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,,2550.0,1050,10.0,129,8,No,No,Monsoon,0.78
2025-08-15,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3836.0,2550.0,1050,10.0,164,8,Yes,Yes,Monsoon,0.78
2025-08-16,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3635.0,2550.0,1050,10.0,201,8,No,No,Monsoon,0.78
2025-08-17,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3461.0,2550.0,1050,,174,8,No,No,Monsoon,0.78
2025-08-18,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3290.0,2550.0,1050,10.0,171,8,No,No,Monsoon,0.78
2025-08-19,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3110.0,2550.0,1050,10.0,180,8,Yes,No,Monsoon,0.78
2025-08-20,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2969.0,2550.0,1050,10.0,141,8,No,No,Monsoon,0.78
2025-08-21,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2769.0,2550.0,1050,10.0,200,8,Yes,No,Monsoon,0.78
2025-08-22,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2576.0,2550.0,1050,10.0,193,8,Yes,No,Monsoon,0.78
2025-08-23,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2377.0,2550.0,1050,10.0,199,8,Yes,No,Monsoon,0.78
2025-08-24,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,,2550.0,1050,10.0,294,8,Yes,No,Monsoon,0.78
2025-08-25,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1883.0,2550.0,1050,,200,8,Yes,No,Monsoon,0.78
2025-08-26,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1709.0,2550.0,1050,10.0,174,8,No,No,Monsoon,0.78
2025-08-27,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1534.0,2550.0,1050,10.0,175,8,No,No,Monsoon,0.78
2025-08-28,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1315.0,2550.0,1050,10.0,219,8,Yes,No,Monsoon,0.78
2025-08-29,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1176.0,2550.0,1050,10.0,139,8,No,No,Monsoon,0.78
2025-08-30,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,977.0,2550.0,1050,10.0,199,8,No,No,Monsoon,0.78
2025-08-31,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,828.0,2550.0,1050,10.0,149,8,No,No,Monsoon,0.78
2025-09-01,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,658.0,2550.0,1050,10.0,170,8,,No,Autumn,0.78
2025-09-02,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,497.0,2550.0,1050,10.0,161,8,No,No,Autumn,0.78
2025-09-03,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,367.0,2550.0,1050,10.0,130,8,No,No,Autumn,0.78
2025-09-04,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3523.0,2550.0,1050,10.0,167,8,No,No,Autumn,
2025-09-05,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3355.0,2550.0,1050,10.0,168,17,No,No,Autumn,0.78
2025-09-06,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3031.0,2550.0,1050,10.0,324,8,Yes,No,Autumn,0.78
2025-09-07,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2868.0,2550.0,1050,10.0,163,8,No,No,Autumn,0.78
2025-09-08,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2714.0,2550.0,1050,10.0,154,8,No,No,Autumn,
2025-09-09,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2590.0,2550.0,1050,10.0,124,8,No,No,Autumn,0.78
2025-09-10,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2451.0,,1050,,139,8,No,No,Autumn,0.78
2025-09-11,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2297.0,2550.0,1050,10.0,154,8,No,No,Autumn,0.78
2025-09-12,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2126.0,2550.0,1050,10.0,171,8,No,No,Autumn,0.78
2025-09-13,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1923.0,2550.0,1050,10.0,203,8,Yes,No,Autumn,0.78
2025-09-14,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1730.0,2550.0,1050,10.0,193,8,No,No,Autumn,0.78
2025-09-15,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1579.0,2550.0,1050,10.0,151,8,No,No,Autumn,0.78
2025-09-16,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1404.0,2550.0,1050,10.0,175,8,No,No,Autumn,0.78
2025-09-17,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1216.0,2550.0,1050,10.0,188,8,Yes,No,Autumn,0.78
2025-09-18,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,1078.0,2550.0,1050,10.0,1078,8,,No,Autumn,0.78
2025-09-19,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,842.0,2550.0,1050,10.0,236,8,Yes,No,Autumn,0.78
2025-09-20,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,600.0,2550.0,1050,10.0,242,8,Yes,No,Autumn,0.78
2025-09-21,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,453.0,2550.0,1050,10.0,147,8,No,No,Autumn,0.78
2025-09-22,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3565.0,2550.0,1050,10.0,137,8,No,No,Autumn,0.78
2025-09-23,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3402.0,2550.0,1050,10.0,163,8,No,No,Autumn,0.78
2025-09-24,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3258.0,2550.0,1050,10.0,144,8,No,No,Autumn,0.78
2025-09-25,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,3138.0,2550.0,1050,10.0,120,8,No,No,Autumn,0.78
2025-09-26,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2972.0,2550.0,1050,10.0,166,8,No,No,Autumn,0.78
2025-09-27,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,,2550.0,1050,10.0,157,8,No,No,Autumn,0.78
2025-09-28,P039,A4 Copy Paper 500 Sheets,Office Supplies,WH003,SUP003,2668.0,2550.0,1050,10.0,147,8,No,No,Autumn,0.78
